sale_id,customer_id,product_id,store_id,employee_id,campaign_id,sale_date,quantity,unit_price,discount,payment_method
16971,1140,80,2,8,21,2024-01-16,4,18.41,0.05,bank_transfer
16972,1248,39,16,33,29,2024-01-29,3,222.39,0.05,bank_transfer
16973,183,13,20,43,38,2023-10-03,5,130.07,0.0,bank_transfer
16974,618,85,14,61,18,2022-09-27,4,16.15,0.1,paypal
16975,383,55,11,120,45,2023-11-26,1,41.93,0.1,bank_transfer
16976,1891,82,1,120,35,2023-07-11,3,59.96,0.15,credit_card
16977,1116,47,16,128,46,2023-08-05,2,40.54,0.05,paypal
16978,1633,19,4,66,28,2024-11-03,4,88.63,0.05,bank_transfer
16979,1261,35,14,69,47,2024-10-23,1,68.79,0.0,bank_transfer
16980,1457,54,17,101,23,2023-05-19,4,125.92,0.15,credit_card
16981,1034,59,4,129,31,2023-09-20,5,23.07,0.05,cash
16982,76,30,8,125,39,2022-06-20,1,229.22,0.15,paypal
16983,860,15,14,40,25,2024-10-09,3,208.5,0.15,bank_transfer
16984,1273,42,13,81,2,2023-04-13,4,150.53,0.05,paypal
16985,1142,65,14,142,46,2024-05-11,5,85.76,0.1,bank_transfer
16986,366,22,3,50,20,2023-07-01,4,87.12,0.0,credit_card
16987,715,41,9,91,32,2024-09-23,3,69.72,0.1,credit_card
16988,1541,37,17,62,28,2023-09-17,3,49.47,0.0,paypal
16989,257,20,6,143,36,2024-03-05,2,80.98,0.15,credit_card
16990,1195,34,8,83,2,2023-01-04,1,81.3,0.1,cash
16991,1974,66,9,119,28,2024-05-24,3,200.93,0.0,cash
16992,1814,46,18,37,27,2023-10-24,3,75.74,0.0,cash
16993,1994,67,20,33,1,2024-03-30,5,171.1,0.1,bank_transfer
16994,231,37,9,138,43,2023-01-24,2,45.79,0.05,credit_card
16995,1285,44,9,61,43,2023-11-14,1,164.46,0.0,cash
16996,1944,57,11,55,7,2024-07-11,2,193.9,0.15,bank_transfer
16997,1670,81,15,20,41,2024-03-13,5,43.9,0.1,paypal
16998,1160,2,7,81,27,2024-08-17,3,45.3,0.0,cash
16999,1362,69,3,67,10,2022-07-09,5,237.58,0.0,paypal
17000,550,84,9,43,50,2024-03-05,1,250.87,0.05,paypal
17001,752,66,13,35,28,2024-03-05,4,197.57,0.05,bank_transfer
17002,46,63,10,131,11,2023-06-24,1,177.26,0.1,credit_card
17003,1774,96,1,73,14,2024-08-15,5,176.75,0.05,paypal
17004,739,74,13,93,13,2024-01-16,2,130.78,0.05,bank_transfer
17005,1579,100,7,120,33,2024-08-03,4,96.52,0.05,cash
17006,237,67,10,13,48,2024-05-27,3,184.97,0.15,credit_card
17007,1777,52,3,46,28,2023-04-27,4,308.43,0.1,paypal
17008,576,71,16,74,3,2022-04-27,1,11.46,0.0,cash
17009,1838,70,3,21,13,2022-09-08,1,240.34,0.0,cash
17010,1315,50,4,75,37,2024-07-19,3,72.1,0.0,paypal
17011,906,41,11,88,37,2024-10-17,5,67.18,0.0,paypal
17012,1540,43,3,27,28,2022-11-03,2,86.42,0.1,paypal
17013,1835,46,14,56,46,2022-01-26,1,81.18,0.0,paypal
17014,1817,91,17,111,6,2022-08-22,4,191.71,0.0,credit_card
17015,914,96,20,73,10,2024-11-22,5,185.15,0.0,credit_card
17016,740,20,14,77,18,2023-03-08,1,80.76,0.0,credit_card
17017,770,4,16,99,40,2023-12-30,2,185.19,0.1,bank_transfer
17018,123,5,9,1,33,2022-05-22,1,141.64,0.1,credit_card
17019,737,61,9,67,45,2023-03-01,3,192.81,0.15,cash
17020,1316,49,9,49,11,2023-05-21,2,28.1,0.0,paypal
17021,415,65,11,34,36,2024-10-02,2,83.06,0.15,paypal
17022,1720,39,12,51,2,2022-10-24,1,234.72,0.0,bank_transfer
17023,115,6,1,57,7,2022-02-03,5,218.92,0.05,paypal
17024,1672,24,1,54,34,2023-12-31,4,28.65,0.0,bank_transfer
17025,553,35,8,103,28,2024-12-07,1,74.89,0.05,credit_card
17026,47,71,12,109,5,2022-11-01,3,12.45,0.05,credit_card
17027,1573,72,8,24,18,2024-10-07,4,255.29,0.05,bank_transfer
17028,1687,99,4,96,43,2023-01-04,5,128.12,0.0,bank_transfer
17029,235,50,15,109,37,2023-02-06,3,69.96,0.1,credit_card
17030,9,71,15,113,25,2022-03-30,1,11.89,0.1,credit_card
17031,469,27,1,50,38,2023-08-28,3,201.16,0.05,cash
17032,899,62,12,30,50,2022-09-11,2,289.42,0.0,bank_transfer
17033,942,28,2,18,41,2022-03-29,3,299.14,0.0,cash
17034,1557,65,9,3,4,2022-05-15,4,77.11,0.1,bank_transfer
17035,1626,79,6,39,24,2022-01-18,3,38.92,0.0,credit_card
17036,1855,2,13,6,22,2022-01-08,3,47.17,0.1,paypal
17037,1767,26,6,94,34,2022-05-29,3,147.08,0.15,credit_card
17038,1013,29,15,130,12,2024-08-10,5,44.69,0.1,bank_transfer
17039,266,78,4,42,37,2022-05-24,5,163.08,0.15,paypal
17040,300,69,4,57,40,2024-02-26,5,280.88,0.0,paypal
17041,117,80,10,136,29,2022-06-27,5,19.49,0.0,bank_transfer
17042,606,98,15,93,21,2023-06-07,3,162.14,0.05,credit_card
17043,87,35,8,7,8,2023-12-13,4,74.05,0.05,credit_card
17044,1798,45,17,114,35,2024-01-14,2,59.49,0.0,credit_card
17045,804,61,14,70,25,2023-01-06,5,225.75,0.1,bank_transfer
17046,1537,2,7,138,49,2023-01-26,4,47.66,0.0,credit_card
17047,1782,6,9,32,40,2024-05-18,1,186.22,0.0,cash
17048,984,95,17,35,48,2024-10-17,4,54.41,0.05,bank_transfer
17049,1572,66,17,57,38,2024-12-06,3,189.64,0.0,credit_card
17050,332,23,16,126,26,2024-11-03,4,161.47,0.05,cash
17051,1220,3,15,30,50,2023-04-30,5,99.87,0.1,bank_transfer
17052,1424,95,14,65,22,2024-10-16,1,54.99,0.0,credit_card
17053,1707,57,10,124,43,2023-04-05,2,203.01,0.0,bank_transfer
17054,855,91,6,87,34,2023-06-12,1,195.91,0.15,cash
17055,83,98,8,113,45,2022-10-26,2,180.13,0.05,paypal
17056,672,74,11,114,23,2022-08-14,2,122.23,0.05,credit_card
17057,784,99,20,70,1,2022-08-19,5,118.1,0.05,credit_card
17058,1928,93,10,60,15,2024-02-05,2,264.34,0.0,cash
17059,1196,25,4,84,48,2022-08-26,1,57.64,0.0,bank_transfer
17060,1782,23,2,9,1,2024-04-03,1,136.88,0.05,credit_card
17061,782,7,9,37,22,2024-06-16,1,69.5,0.15,credit_card
17062,1742,43,4,34,3,2024-12-25,5,98.11,0.1,credit_card
17063,899,28,13,14,12,2023-05-16,5,289.55,0.15,paypal
17064,1720,67,12,130,3,2024-03-11,1,183.75,0.1,credit_card
17065,451,48,5,76,28,2022-05-26,5,210.78,0.05,bank_transfer
17066,1998,7,10,150,26,2023-04-28,4,68.11,0.15,credit_card
17067,1585,12,12,127,9,2024-11-20,3,333.5,0.0,cash
17068,426,46,3,46,1,2023-10-28,4,79.42,0.1,credit_card
17069,503,58,7,134,44,2024-04-22,2,181.11,0.05,cash
17070,1364,32,3,61,29,2023-09-26,1,163.38,0.15,paypal
17071,103,78,13,62,20,2022-03-29,5,170.19,0.0,cash
17072,1036,81,9,133,27,2024-11-15,2,44.78,0.05,credit_card
17073,898,50,3,105,4,2022-05-12,5,70.18,0.05,credit_card
17074,575,34,7,30,33,2022-01-14,2,74.84,0.15,cash
17075,950,79,5,94,22,2023-02-20,4,40.12,0.15,paypal
17076,1,82,2,26,12,2023-06-21,5,58.94,0.0,credit_card
17077,363,95,19,149,33,2024-04-08,3,55.77,0.0,credit_card
17078,743,96,13,41,46,2022-03-16,3,159.16,0.1,credit_card
17079,798,11,5,74,15,2022-08-01,5,215.09,0.15,paypal
17080,615,79,10,107,47,2023-11-19,1,35.84,0.05,credit_card
17081,1374,52,16,130,37,2022-10-03,1,334.34,0.05,paypal
17082,1130,13,11,146,8,2024-12-27,4,123.09,0.05,credit_card
17083,1625,44,14,4,2,2023-07-26,2,150.28,0.0,cash
17084,1797,92,14,73,40,2024-11-13,3,240.22,0.1,cash
17085,682,98,2,92,38,2023-09-16,5,179.61,0.05,bank_transfer
17086,1105,9,1,50,45,2024-05-12,2,310.85,0.1,cash
17087,748,87,19,126,21,2024-11-29,1,48.67,0.0,credit_card
17088,298,17,9,47,14,2024-10-11,2,206.96,0.0,credit_card
17089,965,64,9,134,31,2023-01-11,1,96.18,0.05,credit_card
17090,1029,45,12,105,4,2024-08-15,1,65.25,0.1,bank_transfer
17091,1874,40,13,121,14,2022-03-16,3,162.91,0.15,credit_card
17092,1734,99,5,109,48,2024-09-15,5,125.32,0.0,cash
17093,706,6,5,65,23,2023-06-06,2,183.08,0.1,cash
17094,610,18,4,11,33,2022-05-02,2,328.3,0.1,bank_transfer
17095,556,69,8,63,8,2022-01-29,3,259.6,0.15,credit_card
17096,803,55,4,78,16,2022-07-18,4,45.42,0.0,credit_card
17097,910,67,4,6,31,2023-09-06,4,173.35,0.1,credit_card
17098,1901,72,8,3,14,2023-09-05,3,236.35,0.05,bank_transfer
17099,1640,84,6,121,22,2022-03-13,3,272.18,0.05,cash
17100,952,96,3,90,14,2023-05-12,1,183.65,0.0,bank_transfer
17101,1954,88,10,38,31,2022-02-03,1,81.66,0.15,credit_card
17102,1508,14,2,141,26,2024-06-05,4,102.13,0.0,paypal
17103,713,27,8,150,22,2024-12-18,3,208.4,0.0,cash
17104,1477,40,8,24,26,2022-02-26,4,142.28,0.05,bank_transfer
17105,134,20,9,37,20,2023-11-13,1,74.09,0.1,bank_transfer
17106,288,31,4,37,14,2024-07-10,3,365.78,0.0,cash
17107,362,49,2,23,30,2023-05-27,4,32.36,0.15,credit_card
17108,1248,94,7,64,22,2024-07-19,5,120.52,0.0,credit_card
17109,848,71,5,118,17,2024-09-17,4,12.1,0.15,cash
17110,98,40,10,57,49,2022-04-26,1,150.17,0.05,credit_card
17111,27,46,14,97,7,2022-05-23,4,83.04,0.05,cash
17112,1622,6,3,50,32,2023-06-06,4,205.36,0.0,bank_transfer
17113,1302,11,19,50,45,2022-07-31,4,196.42,0.15,cash
17114,76,32,7,127,24,2024-11-02,3,172.69,0.1,paypal
17115,1284,73,19,5,7,2024-10-27,4,158.01,0.1,paypal
17116,234,96,14,111,7,2024-03-23,5,164.95,0.05,cash
17117,1104,100,16,143,50,2023-07-21,2,93.97,0.15,bank_transfer
17118,884,39,4,80,5,2022-02-26,2,229.81,0.0,cash
17119,337,84,2,108,40,2024-12-07,1,253.74,0.05,credit_card
17120,891,56,7,12,17,2022-06-25,4,98.05,0.0,credit_card
17121,1044,87,11,144,16,2024-01-26,4,50.53,0.05,cash
17122,210,12,18,114,24,2024-01-04,2,335.94,0.1,credit_card
17123,237,88,10,1,8,2024-12-28,3,80.13,0.15,bank_transfer
17124,1655,45,15,55,3,2023-10-27,2,55.38,0.0,paypal
17125,1238,32,5,34,17,2024-06-27,1,170.55,0.15,paypal
17126,517,42,4,45,9,2024-02-02,1,132.66,0.15,paypal
17127,1248,35,8,67,9,2023-07-30,5,71.06,0.0,paypal
17128,324,4,2,75,31,2023-03-28,1,200.74,0.05,bank_transfer
17129,955,72,7,140,29,2024-02-24,2,234.84,0.1,paypal
17130,982,76,12,16,3,2022-01-01,2,258.6,0.0,paypal
17131,1656,73,13,126,9,2022-03-06,4,172.76,0.15,paypal
17132,815,51,7,64,32,2022-06-15,5,83.99,0.0,bank_transfer
17133,1331,57,10,19,9,2022-01-31,3,206.95,0.15,credit_card
17134,32,63,20,140,46,2023-12-19,2,207.65,0.15,bank_transfer
17135,1544,58,10,135,44,2023-06-07,1,208.79,0.1,cash
17136,1574,52,20,100,40,2024-08-12,4,279.7,0.0,paypal
17137,1500,97,5,114,47,2024-10-30,5,249.57,0.05,cash
17138,825,35,3,25,42,2022-05-13,1,73.49,0.05,paypal
17139,1915,19,11,88,22,2023-10-02,4,92.15,0.1,paypal
17140,1077,95,3,5,32,2024-04-04,1,53.0,0.0,credit_card
17141,375,16,13,15,31,2022-11-02,1,76.32,0.0,cash
17142,253,90,5,22,6,2022-07-17,3,326.03,0.05,paypal
17143,1029,20,8,143,21,2023-10-15,4,79.52,0.15,credit_card
17144,1152,37,3,112,1,2023-12-06,5,49.93,0.1,bank_transfer
17145,940,96,16,58,45,2022-12-21,2,169.16,0.15,paypal
17146,219,61,10,104,45,2023-03-29,5,196.71,0.05,bank_transfer
17147,1304,18,10,67,3,2022-02-11,1,291.99,0.1,paypal
17148,987,63,18,43,48,2022-09-14,5,187.5,0.15,bank_transfer
17149,184,14,13,34,44,2022-03-24,2,115.88,0.05,paypal
17150,486,52,12,104,3,2022-12-25,1,328.66,0.15,bank_transfer
17151,1124,62,17,130,42,2023-11-11,3,316.76,0.05,paypal
17152,1131,75,14,130,14,2024-05-03,5,191.24,0.05,paypal
17153,1081,95,6,114,12,2023-11-15,3,54.95,0.1,credit_card
17154,958,17,1,2,15,2024-03-01,2,193.37,0.15,credit_card
17155,1374,64,5,34,22,2024-11-01,1,86.07,0.15,cash
17156,1899,43,12,68,24,2022-05-06,3,89.97,0.05,bank_transfer
17157,1188,76,10,39,19,2023-01-31,5,262.11,0.1,cash
17158,1572,76,5,35,28,2024-05-14,2,231.19,0.15,paypal
17159,103,94,18,76,37,2022-02-02,3,119.94,0.15,cash
17160,1727,35,13,39,13,2022-07-03,3,66.46,0.0,paypal
17161,373,59,3,107,3,2022-01-16,5,22.08,0.05,cash
17162,1927,10,18,22,14,2024-10-21,4,28.41,0.15,paypal
17163,823,12,20,61,3,2023-07-30,1,316.0,0.0,bank_transfer
17164,1497,21,12,115,2,2022-03-04,4,43.15,0.0,credit_card
17165,1040,92,17,18,32,2023-04-21,2,251.33,0.0,bank_transfer
17166,102,40,18,82,8,2022-01-04,3,136.56,0.05,paypal
17167,189,74,12,9,12,2023-10-25,1,135.95,0.0,cash
17168,18,96,1,22,29,2024-10-25,3,179.4,0.0,bank_transfer
17169,382,62,18,139,46,2023-05-25,2,290.86,0.15,bank_transfer
17170,1755,15,19,121,31,2022-01-13,2,238.66,0.0,paypal
17171,625,16,19,35,1,2024-11-11,4,77.92,0.0,cash
17172,387,42,20,40,16,2024-03-14,4,136.7,0.05,paypal
17173,1635,27,18,51,33,2022-05-14,4,215.03,0.0,bank_transfer
17174,1217,77,1,16,35,2022-08-31,1,252.48,0.05,credit_card
17175,34,54,9,93,23,2022-01-27,4,128.48,0.15,cash
17176,535,77,7,43,18,2023-05-01,3,251.86,0.05,cash
17177,951,5,11,123,20,2023-11-16,5,147.58,0.0,paypal
17178,1744,77,8,1,36,2023-04-09,3,251.99,0.05,bank_transfer
17179,235,22,10,31,12,2023-12-13,4,96.55,0.05,paypal
17180,613,86,20,126,19,2023-07-19,5,291.96,0.05,cash
17181,1339,63,2,137,45,2024-05-05,1,191.16,0.15,bank_transfer
17182,1233,90,20,77,15,2022-12-22,1,333.79,0.1,cash
17183,1831,88,2,142,27,2024-01-18,5,81.79,0.0,credit_card
17184,143,82,14,75,21,2023-01-06,1,69.23,0.1,cash
17185,1162,22,1,135,32,2024-12-21,1,93.95,0.1,paypal
17186,99,24,20,11,37,2023-10-06,1,26.2,0.0,cash
17187,815,55,7,68,1,2023-09-22,5,41.32,0.1,credit_card
17188,1208,43,10,53,27,2022-04-17,1,98.79,0.0,cash
17189,1258,13,9,139,10,2023-01-03,2,119.14,0.0,cash
17190,987,99,15,105,11,2022-11-21,4,116.91,0.05,bank_transfer
17191,963,99,16,77,11,2024-06-26,1,128.14,0.15,bank_transfer
17192,243,62,9,142,30,2023-04-25,5,297.46,0.15,credit_card
17193,305,99,5,71,7,2024-09-13,2,119.07,0.1,paypal
17194,470,11,10,93,15,2023-03-04,1,213.93,0.0,credit_card
17195,1691,84,8,61,30,2023-11-13,3,278.56,0.15,bank_transfer
17196,1436,6,15,109,30,2024-01-12,4,219.02,0.1,cash
17197,246,73,2,115,6,2022-05-21,4,151.25,0.1,paypal
17198,338,76,11,111,40,2022-07-14,1,246.64,0.1,credit_card
17199,570,10,17,102,46,2023-04-16,2,31.01,0.1,credit_card
17200,1525,50,6,31,12,2023-01-07,3,72.26,0.1,credit_card
17201,1914,4,18,86,42,2023-08-15,5,186.45,0.15,bank_transfer
17202,1663,56,16,143,28,2022-05-17,2,99.01,0.05,credit_card
17203,1745,24,11,96,47,2024-04-20,4,26.63,0.15,cash
17204,500,84,15,65,30,2022-05-28,4,275.31,0.05,cash
17205,1954,27,4,106,23,2022-12-04,1,214.01,0.05,cash
17206,1340,67,2,138,31,2024-11-25,4,172.09,0.05,bank_transfer
17207,1295,91,14,79,24,2022-09-05,3,193.24,0.05,bank_transfer
17208,704,69,6,99,17,2023-08-30,1,287.04,0.0,bank_transfer
17209,39,76,6,54,19,2024-04-18,3,221.3,0.1,paypal
17210,517,54,9,45,36,2022-12-21,1,141.72,0.0,bank_transfer
17211,1365,88,14,4,10,2022-02-20,1,79.0,0.15,credit_card
17212,1907,73,8,66,24,2024-11-11,5,150.52,0.0,bank_transfer
17213,78,88,16,74,1,2022-10-11,2,91.48,0.15,credit_card
17214,1035,98,16,1,21,2023-03-16,5,165.2,0.1,bank_transfer
17215,266,90,17,107,36,2022-04-27,3,329.82,0.15,credit_card
17216,1120,86,14,73,23,2024-08-18,1,337.81,0.0,cash
17217,1292,45,3,40,26,2022-10-13,5,63.28,0.0,cash
17218,713,48,8,101,9,2022-07-31,5,229.97,0.15,cash
17219,1666,7,13,113,45,2022-11-21,5,71.02,0.15,paypal
17220,1928,25,14,14,12,2024-08-10,5,58.35,0.05,cash
17221,425,44,20,121,49,2024-07-28,5,152.08,0.0,credit_card
17222,786,91,10,46,35,2024-09-17,2,193.28,0.0,credit_card
17223,570,46,16,62,33,2022-04-27,5,75.93,0.1,paypal
17224,1303,57,6,112,40,2024-05-08,5,181.25,0.05,cash
17225,599,68,2,105,19,2024-10-05,2,60.14,0.0,paypal
17226,174,55,10,74,18,2024-02-22,5,46.43,0.15,paypal
17227,1330,95,9,114,29,2024-08-28,1,57.82,0.15,cash
17228,147,79,5,118,1,2023-05-07,2,34.82,0.0,cash
17229,938,83,14,21,3,2024-11-26,5,259.23,0.05,bank_transfer
17230,516,26,18,20,22,2023-04-29,4,162.41,0.15,bank_transfer
17231,427,86,15,68,42,2024-09-06,3,306.19,0.0,cash
17232,206,89,19,115,10,2023-09-05,5,78.08,0.1,cash
17233,274,80,13,25,35,2024-08-18,4,18.63,0.05,paypal
17234,1881,6,7,74,18,2023-04-05,5,215.08,0.15,paypal
17235,1062,95,6,7,28,2023-07-14,4,57.6,0.0,credit_card
17236,1023,87,10,131,25,2024-07-02,5,51.32,0.0,bank_transfer
17237,955,20,6,20,21,2024-10-21,1,81.31,0.15,bank_transfer
17238,899,88,3,13,34,2024-09-10,1,90.04,0.0,paypal
17239,631,73,2,116,19,2024-11-02,3,174.33,0.0,credit_card
17240,1528,53,13,135,31,2023-08-07,4,372.89,0.1,cash
17241,1606,4,19,86,50,2023-05-04,4,218.53,0.0,credit_card
17242,1482,56,17,57,46,2023-11-11,3,106.92,0.05,cash
17243,436,99,15,105,36,2024-11-14,2,118.2,0.15,cash
17244,864,89,11,100,31,2022-04-05,2,86.66,0.15,bank_transfer
17245,292,20,18,89,14,2023-03-09,4,75.87,0.0,cash
17246,1317,85,19,74,20,2024-06-07,3,17.79,0.05,credit_card
17247,547,12,1,81,5,2023-04-24,1,281.85,0.0,bank_transfer
17248,1892,81,3,133,49,2023-12-04,4,39.21,0.0,cash
17249,1902,7,2,137,49,2024-12-07,4,69.97,0.1,bank_transfer
17250,1634,41,5,123,6,2022-11-14,5,77.25,0.05,cash
17251,1458,54,8,54,18,2022-04-11,1,126.43,0.05,credit_card
17252,1037,84,16,76,5,2023-05-06,4,254.82,0.1,credit_card
17253,948,24,15,141,25,2022-09-16,2,26.49,0.1,bank_transfer
17254,1680,69,6,148,23,2023-09-27,4,258.27,0.05,paypal
17255,1800,48,17,53,4,2023-08-13,1,230.69,0.05,paypal
17256,989,94,5,68,21,2024-09-04,1,128.59,0.0,cash
17257,1135,64,9,149,10,2022-08-26,5,85.1,0.15,credit_card
17258,808,78,13,147,19,2023-06-02,3,171.32,0.0,cash
17259,1875,15,3,82,23,2022-03-21,5,235.74,0.05,credit_card
17260,1164,99,12,110,28,2022-06-25,5,134.56,0.05,cash
17261,71,40,2,108,20,2023-09-22,5,140.1,0.1,credit_card
17262,1631,10,13,105,33,2024-08-20,4,31.98,0.0,credit_card
17263,341,85,18,12,16,2022-04-30,2,16.82,0.1,bank_transfer
17264,1187,30,16,14,2,2024-03-21,1,244.79,0.15,credit_card
17265,1091,25,11,80,44,2023-01-26,4,64.61,0.15,bank_transfer
17266,1007,27,19,43,32,2024-01-04,4,192.2,0.15,credit_card
17267,1786,78,4,102,11,2023-07-26,3,152.11,0.15,cash
17268,143,51,2,25,16,2022-06-11,3,82.2,0.05,cash
17269,56,20,20,131,27,2024-09-05,3,69.1,0.05,cash
17270,1746,31,16,17,25,2024-12-11,2,369.05,0.15,bank_transfer
17271,1823,98,13,134,32,2024-12-16,3,177.8,0.05,paypal
17272,1899,80,3,145,32,2023-04-26,4,16.3,0.1,cash
17273,1197,89,17,78,14,2022-01-16,5,78.44,0.1,bank_transfer
17274,1208,17,20,147,13,2023-04-28,2,184.86,0.15,paypal
17275,1550,12,4,42,30,2022-11-17,3,339.71,0.0,cash
17276,1980,10,11,14,12,2023-06-13,1,30.69,0.1,cash
17277,977,100,16,52,21,2023-10-08,4,91.92,0.1,paypal
17278,504,62,20,86,21,2023-03-02,3,309.83,0.1,cash
17279,1805,42,14,61,1,2022-03-16,1,134.24,0.0,bank_transfer
17280,1660,61,11,98,37,2023-07-12,2,223.19,0.0,cash
17281,240,48,2,50,24,2023-05-05,2,221.77,0.05,paypal
17282,386,43,2,5,26,2023-03-08,3,92.53,0.05,paypal
17283,173,19,1,52,14,2023-09-27,1,96.86,0.0,cash
17284,1678,46,7,113,21,2024-12-15,5,89.65,0.05,cash
17285,395,51,6,19,27,2024-09-12,2,79.67,0.0,cash
17286,1319,80,6,69,21,2024-09-15,5,19.63,0.15,credit_card
17287,947,36,3,72,43,2022-06-02,1,293.68,0.05,credit_card
17288,932,67,12,23,25,2022-02-24,4,204.48,0.1,credit_card
17289,1012,52,7,33,40,2024-11-28,5,286.71,0.1,paypal
17290,1702,91,19,144,18,2024-05-01,5,183.56,0.1,paypal
17291,297,64,1,83,41,2024-11-17,2,97.66,0.0,credit_card
17292,611,98,2,14,9,2024-01-02,5,185.73,0.15,credit_card
17293,184,5,2,144,37,2024-11-04,5,149.65,0.05,credit_card
17294,1766,16,10,87,34,2022-06-24,1,74.67,0.05,credit_card
17295,1449,78,6,88,35,2024-11-09,3,172.87,0.1,cash
17296,1542,96,12,92,25,2024-11-21,2,188.9,0.1,cash
17297,681,73,17,75,20,2024-04-30,3,153.93,0.15,bank_transfer
17298,1365,85,8,128,4,2022-05-10,5,19.2,0.0,cash
17299,1431,56,9,144,12,2023-02-03,5,98.89,0.05,credit_card
17300,126,40,1,79,31,2024-09-02,1,152.82,0.15,credit_card
17301,473,24,14,144,20,2024-12-20,3,28.5,0.15,credit_card
17302,1358,68,11,3,20,2024-12-18,3,60.06,0.0,bank_transfer
17303,1834,5,16,100,21,2022-06-18,5,165.65,0.05,cash
17304,1661,1,13,62,39,2022-09-30,3,13.49,0.05,credit_card
17305,428,28,15,70,50,2022-01-30,5,337.18,0.1,bank_transfer
17306,1027,93,3,104,24,2024-05-04,2,273.69,0.15,bank_transfer
17307,1337,12,3,32,20,2023-05-17,2,305.95,0.05,cash
17308,909,62,19,71,47,2023-07-09,4,299.73,0.15,bank_transfer
17309,1545,5,13,25,44,2023-09-23,4,166.97,0.1,cash
17310,255,19,7,128,45,2024-05-12,5,86.94,0.0,cash
17311,1148,54,3,98,10,2022-05-07,3,138.81,0.0,paypal
17312,69,81,19,3,37,2022-09-14,1,41.14,0.05,bank_transfer
17313,1701,39,7,106,26,2024-02-12,3,263.99,0.05,credit_card
17314,776,53,12,81,13,2022-07-18,2,364.53,0.0,cash
17315,1198,20,8,67,22,2024-04-29,1,69.55,0.15,paypal
17316,973,4,15,34,16,2023-02-21,4,192.18,0.15,bank_transfer
17317,579,34,12,40,11,2022-01-08,4,76.96,0.1,bank_transfer
17318,1146,50,12,83,46,2023-08-14,1,63.11,0.05,cash
17319,1415,57,15,102,12,2024-03-03,5,188.18,0.05,cash
17320,105,67,17,139,39,2022-01-01,2,195.12,0.1,cash
17321,1614,61,18,3,17,2024-08-13,2,203.02,0.15,credit_card
17322,1054,15,15,147,19,2024-09-30,1,242.61,0.05,bank_transfer
17323,1154,48,18,57,19,2024-06-07,4,201.54,0.1,credit_card
17324,1458,3,2,121,29,2022-08-22,2,101.25,0.15,cash
17325,488,61,13,89,45,2023-12-17,4,200.05,0.15,cash
17326,1741,1,10,126,15,2022-02-20,2,14.01,0.1,credit_card
17327,1526,53,10,44,11,2024-11-10,4,408.07,0.05,paypal
17328,1831,22,20,27,9,2022-02-03,4,93.11,0.1,cash
17329,1575,100,5,96,8,2024-09-14,3,91.02,0.1,paypal
17330,584,49,8,11,1,2022-10-22,1,27.48,0.0,credit_card
17331,1740,78,19,59,41,2024-06-18,3,148.2,0.15,paypal
17332,1604,46,7,120,30,2024-12-04,2,74.57,0.05,paypal
17333,292,93,18,108,44,2024-06-18,3,272.75,0.1,cash
17334,1579,45,12,5,20,2023-03-21,2,63.7,0.05,credit_card
17335,345,91,6,102,42,2023-12-18,1,174.66,0.05,bank_transfer
17336,64,44,20,23,50,2022-05-17,1,149.39,0.05,cash
17337,722,66,4,136,34,2023-07-19,3,187.26,0.15,cash
17338,1209,83,7,116,40,2023-04-20,2,277.71,0.15,cash
17339,223,49,2,113,36,2024-10-22,5,32.96,0.1,cash
17340,1837,35,7,71,28,2022-10-20,5,65.2,0.05,bank_transfer
17341,261,9,13,19,15,2024-09-01,1,296.71,0.1,cash
17342,905,82,17,7,17,2023-10-22,3,60.68,0.05,bank_transfer
17343,1560,44,4,54,47,2024-07-29,2,149.6,0.15,cash
17344,24,15,1,115,5,2024-08-05,2,228.01,0.1,paypal
17345,699,21,19,121,13,2024-05-28,5,42.28,0.0,bank_transfer
17346,374,60,20,44,34,2024-06-12,1,25.46,0.05,bank_transfer
17347,1759,3,12,48,25,2022-01-31,1,117.23,0.0,credit_card
17348,83,45,10,121,47,2023-06-30,4,65.49,0.0,cash
17349,539,33,4,55,49,2022-02-17,4,373.92,0.05,cash
17350,1354,42,12,104,26,2022-02-18,2,144.03,0.0,cash
17351,539,60,17,123,44,2023-07-01,4,25.73,0.0,paypal
17352,573,38,13,106,45,2024-10-24,3,190.74,0.0,cash
17353,1991,67,7,12,37,2022-04-19,2,185.74,0.15,paypal
17354,1225,16,8,46,46,2022-11-01,2,75.07,0.15,credit_card
17355,181,18,13,70,39,2022-09-20,3,327.0,0.1,credit_card
17356,1853,13,19,131,36,2024-08-12,5,135.27,0.1,credit_card
17357,1085,95,16,16,26,2022-02-04,4,53.63,0.1,credit_card
17358,1823,100,3,96,13,2022-02-25,3,101.61,0.05,cash
17359,1971,85,20,59,32,2022-11-01,1,18.44,0.15,bank_transfer
17360,697,40,2,32,28,2023-10-10,5,148.56,0.1,credit_card
17361,1233,2,20,141,50,2024-03-09,5,43.89,0.15,bank_transfer
17362,891,45,8,137,30,2023-12-25,1,59.11,0.0,paypal
17363,49,50,9,122,24,2024-12-22,4,64.76,0.1,credit_card
17364,1045,28,2,147,3,2024-09-03,4,306.7,0.0,cash
17365,1365,22,8,58,41,2022-11-07,2,88.95,0.1,bank_transfer
17366,1960,80,7,48,27,2023-03-01,1,16.46,0.15,cash
